@relation earthshaker

@attribute k numeric
@attribute d numeric
@attribute a numeric
@attribute gpm numeric
@attribute xpm numeric
@attribute win {1, 0}

@data
9,10,4,291,321,0
9,10,4,291,321,0
3,8,12,327,375,0
3,8,12,327,375,0
8,6,28,362,497,0
8,6,28,362,497,0
7,13,12,356,356,1
7,13,12,356,356,1
3,6,16,324,315,1
3,6,16,324,315,1
4,10,13,345,493,1
4,10,13,345,493,1
9,2,25,484,558,1
9,2,25,484,558,1
6,10,7,256,337,0
6,10,7,256,337,0
0,8,1,164,138,0
0,8,1,164,138,0
6,13,12,456,512,1
6,13,12,456,512,1
8,12,22,400,450,0
8,12,22,400,450,0
8,19,16,291,366,1
8,19,16,291,366,1
4,16,14,300,316,0
4,16,14,300,316,0
5,9,14,331,427,0
5,9,14,331,427,0
6,8,20,393,483,0
6,8,20,393,483,0
5,1,13,483,517,1
5,1,13,483,517,1
8,4,21,406,563,1
8,4,21,406,563,1
0,7,12,303,400,1
0,7,12,303,400,1
2,9,6,244,247,0
2,9,6,244,247,0
4,6,12,277,379,0
4,6,12,277,379,0
6,8,3,350,405,0
6,8,3,350,405,0
4,8,22,363,357,1
4,8,22,363,357,1
5,7,14,337,330,1
5,7,14,337,330,1
1,5,0,232,171,0
1,5,0,232,171,0
5,13,14,327,379,0
5,13,14,327,379,0
8,6,19,486,617,1
8,6,19,486,617,1
4,10,3,299,322,0
4,10,3,299,322,0
2,6,9,314,300,1
2,6,9,314,300,1
8,0,13,466,457,1
8,0,13,466,457,1
4,14,21,285,377,1
4,14,21,285,377,1
8,2,12,426,425,1
8,2,12,426,425,1
5,2,11,400,318,1
5,2,11,400,318,1
5,7,14,393,433,1
5,7,14,393,433,1
7,18,12,360,413,1
7,18,12,360,413,1
4,14,20,263,299,1
4,14,20,263,299,1
9,4,6,449,521,1
9,4,6,449,521,1
6,7,22,350,452,0
6,7,22,350,452,0
14,2,15,458,642,1
14,2,15,458,642,1
8,15,8,427,521,0
8,15,8,427,521,0
4,10,12,358,386,1
4,10,12,358,386,1
10,10,23,477,505,0
10,10,23,477,505,0
12,14,15,375,425,0
12,14,15,375,425,0
2,11,24,338,524,0
2,11,24,338,524,0
7,12,16,327,482,0
7,12,16,327,482,0
9,3,20,445,440,1
9,3,20,445,440,1
4,13,9,269,332,0
4,13,9,269,332,0
5,6,10,393,400,1
5,6,10,393,400,1
8,7,13,457,420,1
8,7,13,457,420,1
0,17,16,222,246,0
0,17,16,222,246,0
11,18,22,386,439,1
11,18,22,386,439,1
9,5,20,435,396,1
9,5,20,435,396,1
0,14,4,192,258,0
0,14,4,192,258,0
7,9,21,333,460,1
7,9,21,333,460,1
5,3,22,385,493,1
5,3,22,385,493,1
7,12,32,387,602,1
7,12,32,387,602,1
11,16,21,402,434,1
11,16,21,402,434,1
5,3,11,428,439,1
5,3,11,428,439,1
3,8,8,190,226,0
3,8,8,190,226,0
4,13,19,299,329,1
4,13,19,299,329,1
4,9,28,373,389,1
4,9,28,373,389,1
3,12,15,246,285,0
3,12,15,246,285,0
7,6,14,355,301,1
7,6,14,355,301,1
14,8,28,421,511,0
14,8,28,421,511,0
5,5,19,387,375,1
5,5,19,387,375,1
2,16,9,293,331,0
2,16,9,293,331,0
3,15,6,308,344,0
3,15,6,308,344,0
4,13,32,355,547,0
4,13,32,355,547,0
9,14,20,289,330,0
9,14,20,289,330,0
17,8,15,380,439,1
17,8,15,380,439,1
2,11,12,295,387,0
2,11,12,295,387,0
5,2,10,398,369,1
5,2,10,398,369,1
4,11,27,309,408,1
4,11,27,309,408,1
3,13,8,301,324,0
3,13,8,301,324,0
3,4,29,362,477,1
3,4,29,362,477,1
6,12,9,351,359,0
6,12,9,351,359,0
7,13,17,427,437,1
7,13,17,427,437,1
4,13,11,311,449,0
4,13,11,311,449,0
4,14,10,324,371,0
4,14,10,324,371,0
11,7,26,408,512,1
11,7,26,408,512,1
6,9,23,336,429,1
6,9,23,336,429,1
6,13,25,354,465,1
6,13,25,354,465,1
8,8,22,433,575,1
8,8,22,433,575,1
3,13,2,209,148,0
3,13,2,209,148,0
3,8,26,327,387,1
3,8,26,327,387,1
8,12,24,301,406,0
8,12,24,301,406,0
10,11,17,399,528,0
10,11,17,399,528,0
4,10,14,321,405,1
4,10,14,321,405,1
18,7,28,504,681,1
18,7,28,504,681,1
8,15,21,281,361,0
8,15,21,281,361,0
4,17,22,315,447,1
4,17,22,315,447,1
0,13,14,231,266,0
0,13,14,231,266,0
11,13,19,301,398,0
11,13,19,301,398,0
9,12,13,387,372,0
9,12,13,387,372,0
8,4,22,401,495,1
8,4,22,401,495,1
3,6,11,358,332,1
3,6,11,358,332,1
3,7,10,252,269,0
3,7,10,252,269,0
10,8,26,417,488,1
10,8,26,417,488,1
5,12,23,345,438,0
5,12,23,345,438,0
4,4,13,369,518,0
4,4,13,369,518,0
22,8,14,464,632,0
22,8,14,464,632,0
8,18,24,380,536,1
8,18,24,380,536,1
9,13,27,376,404,1
9,13,27,376,404,1
4,6,19,266,346,0
4,6,19,266,346,0
13,4,8,446,528,0
13,4,8,446,528,0
5,11,16,323,395,0
5,11,16,323,395,0
10,12,15,386,541,1
10,12,15,386,541,1
5,13,16,323,415,1
5,13,16,323,415,1
1,17,11,217,198,0
1,17,11,217,198,0
13,13,23,437,472,1
13,13,23,437,472,1
8,6,25,383,533,1
8,6,25,383,533,1
8,7,34,358,533,1
8,7,34,358,533,1
0,6,19,318,427,1
0,6,19,318,427,1
2,12,15,241,277,0
2,12,15,241,277,0
0,13,10,252,308,0
0,13,10,252,308,0
12,10,18,347,461,0
12,10,18,347,461,0
2,9,13,362,415,1
2,9,13,362,415,1
10,5,17,385,437,1
10,5,17,385,437,1
7,12,14,311,350,0
7,12,14,311,350,0
9,5,13,462,528,1
9,5,13,462,528,1
1,11,14,321,334,0
1,11,14,321,334,0
4,6,12,333,320,1
4,6,12,333,320,1
0,14,11,172,168,0
0,14,11,172,168,0
3,12,17,311,342,1
3,12,17,311,342,1
1,10,6,193,190,0
1,10,6,193,190,0
10,10,12,289,373,0
10,10,12,289,373,0
3,13,8,273,332,0
3,13,8,273,332,0
4,14,2,266,268,0
4,14,2,266,268,0
3,3,15,388,363,1
3,3,15,388,363,1
4,14,27,378,450,1
4,14,27,378,450,1
13,10,11,453,547,1
13,10,11,453,547,1
5,11,12,281,317,0
5,11,12,281,317,0
9,9,28,450,615,1
9,9,28,450,615,1
4,14,23,321,364,1
4,14,23,321,364,1
4,8,12,254,262,0
4,8,12,254,262,0
2,12,8,201,223,0
2,12,8,201,223,0
10,9,14,460,417,1
10,9,14,460,417,1
8,7,29,443,580,1
8,7,29,443,580,1
12,0,18,491,519,1
12,0,18,491,519,1
8,8,19,352,497,0
8,8,19,352,497,0
0,10,6,240,266,0
0,10,6,240,266,0
5,10,14,347,437,1
5,10,14,347,437,1
6,7,13,370,439,1
6,7,13,370,439,1
3,9,8,323,381,0
3,9,8,323,381,0
4,9,27,378,540,1
4,9,27,378,540,1
11,13,5,306,389,0
11,13,5,306,389,0
7,9,27,426,559,1
7,9,27,426,559,1
8,12,30,395,497,0
8,12,30,395,497,0
4,7,21,378,449,1
4,7,21,378,449,1
5,3,23,357,360,1
5,3,23,357,360,1
3,13,7,241,304,0
3,13,7,241,304,0
9,8,16,410,458,1
9,8,16,410,458,1
3,13,9,357,415,0
3,13,9,357,415,0
7,7,29,327,367,1
7,7,29,327,367,1
3,13,5,278,286,0
3,13,5,278,286,0
7,4,18,430,454,1
7,4,18,430,454,1
9,13,16,437,536,1
9,13,16,437,536,1
2,5,12,322,376,1
2,5,12,322,376,1
7,9,13,402,384,1
7,9,13,402,384,1
6,12,16,309,394,0
6,12,16,309,394,0
6,3,17,431,461,1
6,3,17,431,461,1
4,5,21,408,511,1
4,5,21,408,511,1
5,7,30,375,427,1
5,7,30,375,427,1
4,18,35,358,470,1
4,18,35,358,470,1
6,3,20,347,482,1
6,3,20,347,482,1
7,8,16,380,413,1
7,8,16,380,413,1
7,6,14,406,446,1
7,6,14,406,446,1
1,10,11,291,268,1
1,10,11,291,268,1
7,20,29,435,493,1
7,20,29,435,493,1
2,20,6,174,151,0
2,20,6,174,151,0
5,7,23,445,533,1
5,7,23,445,533,1
6,8,18,423,561,1
6,8,18,423,561,1
4,13,8,304,353,0
4,13,8,304,353,0
3,11,11,326,355,0
3,11,11,326,355,0
6,3,31,369,489,1
6,3,31,369,489,1
22,2,11,548,753,1
22,2,11,548,753,1
7,9,8,367,418,0
7,9,8,367,418,0
4,6,18,313,322,1
4,6,18,313,322,1
0,9,9,208,243,0
0,9,9,208,243,0
4,2,13,398,374,1
4,2,13,398,374,1
16,5,24,480,561,1
16,5,24,480,561,1
6,9,13,365,442,0
6,9,13,365,442,0
1,5,7,222,274,0
1,5,7,222,274,0
2,11,6,256,246,0
2,11,6,256,246,0
4,8,13,406,428,0
4,8,13,406,428,0
1,12,7,222,227,0
1,12,7,222,227,0
13,16,22,450,569,0
13,16,22,450,569,0
9,15,21,402,517,1
9,15,21,402,517,1
4,9,13,310,319,1
4,9,13,310,319,1
5,4,19,395,462,1
5,4,19,395,462,1
6,9,19,346,364,1
6,9,19,346,364,1
10,15,9,339,389,1
10,15,9,339,389,1
6,10,9,311,358,0
6,10,9,311,358,0
1,12,10,280,283,0
1,12,10,280,283,0
9,9,16,401,413,1
9,9,16,401,413,1
2,11,5,241,310,0
2,11,5,241,310,0
7,6,23,384,524,1
7,6,23,384,524,1
3,20,15,342,238,0
3,20,15,342,238,0
6,3,9,385,423,1
6,3,9,385,423,1
5,5,9,366,357,1
5,5,9,366,357,1
2,17,26,267,322,1
2,17,26,267,322,1
6,9,10,321,305,1
6,9,10,321,305,1
6,14,29,341,486,1
6,14,29,341,486,1
18,9,40,496,622,1
18,9,40,496,622,1
7,12,15,341,418,0
7,12,15,341,418,0
2,8,4,360,240,0
2,8,4,360,240,0
12,3,24,386,523,1
12,3,24,386,523,1
8,12,21,370,435,1
8,12,21,370,435,1
0,10,15,254,319,0
0,10,15,254,319,0
2,10,19,218,272,0
2,10,19,218,272,0
7,11,23,335,399,1
7,11,23,335,399,1
1,7,17,315,298,1
1,7,17,315,298,1
1,16,6,245,274,0
1,16,6,245,274,0
19,16,13,450,407,0
19,16,13,450,407,0
7,11,10,334,471,0
7,11,10,334,471,0
5,6,5,252,298,0
5,6,5,252,298,0
8,14,25,406,538,0
8,14,25,406,538,0
3,16,9,234,232,0
3,16,9,234,232,0
10,16,19,324,407,1
10,16,19,324,407,1
7,10,18,378,427,1
7,10,18,378,427,1
12,9,16,426,612,0
12,9,16,426,612,0
2,10,29,311,371,0
2,10,29,311,371,0
3,3,13,372,385,1
3,3,13,372,385,1
12,5,25,479,559,1
12,5,25,479,559,1
8,5,16,377,469,0
8,5,16,377,469,0
2,18,13,234,272,0
2,18,13,234,272,0
5,6,31,349,506,1
5,6,31,349,506,1
5,13,21,297,293,0
5,13,21,297,293,0
7,4,16,523,518,1
7,4,16,523,518,1
10,15,27,359,479,1
10,15,27,359,479,1
5,14,9,271,386,0
5,14,9,271,386,0
8,10,9,354,520,0
8,10,9,354,520,0
1,11,19,376,455,1
1,11,19,376,455,1
7,9,16,347,290,1
7,9,16,347,290,1
5,5,26,345,346,1
5,5,26,345,346,1
4,6,19,355,387,1
4,6,19,355,387,1
8,3,6,389,442,0
8,3,6,389,442,0
6,3,13,419,456,1
6,3,13,419,456,1
6,5,12,348,325,1
6,5,12,348,325,1
11,10,15,294,401,0
11,10,15,294,401,0
5,13,12,281,363,0
5,13,12,281,363,0
3,7,21,413,374,1
3,7,21,413,374,1
11,11,26,469,600,1
11,11,26,469,600,1
2,14,22,306,413,0
2,14,22,306,413,0
2,6,9,239,248,0
2,6,9,239,248,0
3,13,18,331,401,1
3,13,18,331,401,1
14,7,12,507,524,1
14,7,12,507,524,1
1,12,4,173,169,0
1,12,4,173,169,0
5,8,13,409,473,1
5,8,13,409,473,1
8,11,24,404,468,1
8,11,24,404,468,1
7,10,15,387,505,0
7,10,15,387,505,0
4,17,20,253,360,0
4,17,20,253,360,0
3,10,4,308,436,0
3,10,4,308,436,0
25,15,20,475,554,0
25,15,20,475,554,0
8,6,31,463,653,1
8,6,31,463,653,1
8,18,24,325,336,0
8,18,24,325,336,0
10,11,24,385,570,0
10,11,24,385,570,0
5,4,23,398,624,1
5,4,23,398,624,1
8,11,23,407,507,0
8,11,23,407,507,0
9,8,29,453,615,1
9,8,29,453,615,1
7,10,23,426,492,1
7,10,23,426,492,1
3,5,13,348,359,1
3,5,13,348,359,1
7,10,10,299,311,0
7,10,10,299,311,0
6,5,25,380,369,1
6,5,25,380,369,1
6,9,17,346,381,1
6,9,17,346,381,1
7,11,12,237,208,0
7,11,12,237,208,0
9,5,20,494,615,1
9,5,20,494,615,1
2,7,10,349,304,1
2,7,10,349,304,1
2,9,13,256,361,0
2,9,13,256,361,0
13,13,7,389,480,0
13,13,7,389,480,0
0,7,12,231,257,0
0,7,12,231,257,0
10,15,18,396,472,1
10,15,18,396,472,1
11,13,26,348,454,0
11,13,26,348,454,0
26,0,21,527,730,1
26,0,21,527,730,1
9,5,19,340,394,0
9,5,19,340,394,0
5,7,20,355,433,1
5,7,20,355,433,1
2,4,18,330,360,1
2,4,18,330,360,1
3,7,17,327,308,1
3,7,17,327,308,1
8,11,15,444,599,1
8,11,15,444,599,1
3,10,11,258,261,0
3,10,11,258,261,0
4,14,20,309,375,0
4,14,20,309,375,0
9,7,13,360,422,0
9,7,13,360,422,0
2,2,19,335,442,1
2,2,19,335,442,1
7,16,11,298,297,0
7,16,11,298,297,0
2,3,14,310,416,1
2,3,14,310,416,1
12,5,24,444,511,1
12,5,24,444,511,1
9,12,16,398,447,0
9,12,16,398,447,0
4,5,18,447,431,1
4,5,18,447,431,1
1,5,9,324,344,1
1,5,9,324,344,1
7,11,17,347,454,0
7,11,17,347,454,0
12,2,17,444,587,1
12,2,17,444,587,1
3,12,7,283,254,0
3,12,7,283,254,0
4,8,15,381,311,1
4,8,15,381,311,1
5,12,13,363,428,0
5,12,13,363,428,0
1,9,6,241,315,0
1,9,6,241,315,0
3,5,14,387,464,1
3,5,14,387,464,1
2,10,18,294,371,1
2,10,18,294,371,1
5,8,8,293,335,0
5,8,8,293,335,0
7,13,22,348,518,0
7,13,22,348,518,0
20,3,16,511,709,1
20,3,16,511,709,1
4,9,15,360,402,1
4,9,15,360,402,1
6,6,15,354,435,1
6,6,15,354,435,1
14,6,31,557,655,1
14,6,31,557,655,1
0,11,13,240,277,0
0,11,13,240,277,0
8,9,15,460,500,1
8,9,15,460,500,1
5,9,7,316,430,0
5,9,7,316,430,0
6,17,14,338,438,0
6,17,14,338,438,0
6,9,18,332,437,1
6,9,18,332,437,1
3,11,11,282,292,0
3,11,11,282,292,0
6,5,26,363,472,1
6,5,26,363,472,1
4,12,5,287,254,0
4,12,5,287,254,0
7,7,21,470,482,1
7,7,21,470,482,1
5,11,19,337,413,0
5,11,19,337,413,0
11,2,15,413,496,1
11,2,15,413,496,1
4,15,16,288,347,0
4,15,16,288,347,0
6,15,23,358,422,1
6,15,23,358,422,1
6,5,24,395,470,1
6,5,24,395,470,1
0,2,9,295,327,1
0,2,9,295,327,1
2,14,12,222,216,0
2,14,12,222,216,0
4,5,13,376,418,1
4,5,13,376,418,1
6,9,11,406,429,1
6,9,11,406,429,1
10,6,18,462,568,1
10,6,18,462,568,1
3,12,20,284,403,0
3,12,20,284,403,0
4,14,19,309,407,0
4,14,19,309,407,0
5,4,8,436,498,1
5,4,8,436,498,1
6,5,10,342,401,0
6,5,10,342,401,0
3,13,21,319,429,0
3,13,21,319,429,0
5,6,19,352,357,1
5,6,19,352,357,1
6,5,21,464,491,1
6,5,21,464,491,1
5,12,21,379,470,0
5,12,21,379,470,0
7,13,20,351,414,0
7,13,20,351,414,0
7,12,3,323,372,0
7,12,3,323,372,0
3,12,20,292,318,1
3,12,20,292,318,1
7,9,12,398,392,0
7,9,12,398,392,0
7,14,27,454,463,1
7,14,27,454,463,1
7,13,28,452,469,1
7,13,28,452,469,1
1,14,23,293,350,0
1,14,23,293,350,0
5,5,20,428,449,1
5,5,20,428,449,1
5,12,14,306,404,1
5,12,14,306,404,1
4,6,14,332,324,1
4,6,14,332,324,1
0,3,15,275,236,1
0,3,15,275,236,1
14,6,19,441,646,1
14,6,19,441,646,1
0,8,3,257,217,0
0,8,3,257,217,0
2,3,9,307,308,1
2,3,9,307,308,1
5,12,10,292,338,0
5,12,10,292,338,0
5,10,10,344,323,0
5,10,10,344,323,0
3,6,3,225,238,0
3,6,3,225,238,0
9,18,24,350,358,0
9,18,24,350,358,0
6,6,18,411,521,1
6,6,18,411,521,1
8,15,17,348,481,0
8,15,17,348,481,0
3,13,12,285,358,0
3,13,12,285,358,0
3,24,17,257,349,0
3,24,17,257,349,0
5,14,25,296,324,1
5,14,25,296,324,1
10,7,15,438,473,1
10,7,15,438,473,1
3,10,16,311,369,1
3,10,16,311,369,1
3,9,5,233,229,0
3,9,5,233,229,0
7,12,15,325,395,0
7,12,15,325,395,0
7,10,13,378,456,0
7,10,13,378,456,0
10,2,20,504,505,1
10,2,20,504,505,1
3,11,14,229,262,0
3,11,14,229,262,0
4,7,3,251,270,0
4,7,3,251,270,0
15,11,20,505,551,1
15,11,20,505,551,1
9,13,27,416,562,0
9,13,27,416,562,0
8,3,13,460,540,1
8,3,13,460,540,1
4,15,19,345,393,1
4,15,19,345,393,1
4,16,18,286,389,0
4,16,18,286,389,0
5,7,32,380,470,1
5,7,32,380,470,1
6,12,25,298,425,0
6,12,25,298,425,0
6,10,7,354,412,0
6,10,7,354,412,0
11,6,18,462,561,1
11,6,18,462,561,1
3,12,15,280,279,1
3,12,15,280,279,1
5,5,9,448,401,1
5,5,9,448,401,1
11,15,16,378,535,0
11,15,16,378,535,0
4,5,25,383,399,1
4,5,25,383,399,1
9,9,14,388,536,0
9,9,14,388,536,0
17,15,16,431,532,0
17,15,16,431,532,0
5,1,19,410,371,1
5,1,19,410,371,1
4,9,15,357,361,1
4,9,15,357,361,1
6,10,8,319,346,0
6,10,8,319,346,0
19,13,31,469,593,0
19,13,31,469,593,0
3,12,10,206,242,0
3,12,10,206,242,0
6,7,13,285,356,0
6,7,13,285,356,0
4,11,10,324,332,0
4,11,10,324,332,0
2,7,11,312,344,1
2,7,11,312,344,1
3,12,14,279,302,0
3,12,14,279,302,0
5,9,6,344,498,0
5,9,6,344,498,0
9,8,13,306,360,0
9,8,13,306,360,0
5,9,17,344,385,0
5,9,17,344,385,0
5,12,12,280,323,0
5,12,12,280,323,0
9,12,18,466,593,1
9,12,18,466,593,1
9,15,20,354,407,1
9,15,20,354,407,1
1,10,7,247,309,0
1,10,7,247,309,0
1,8,20,322,432,0
1,8,20,322,432,0
5,12,28,361,465,1
5,12,28,361,465,1
5,15,26,287,408,0
5,15,26,287,408,0
2,7,19,476,599,1
2,7,19,476,599,1
10,8,20,415,383,1
10,8,20,415,383,1
3,4,17,352,387,1
3,4,17,352,387,1
0,14,7,175,218,0
0,14,7,175,218,0
6,14,14,277,319,0
6,14,14,277,319,0
4,7,17,349,352,1
4,7,17,349,352,1
3,5,18,336,383,1
3,5,18,336,383,1
6,17,21,339,366,0
6,17,21,339,366,0
2,15,15,238,280,0
2,15,15,238,280,0
9,18,10,368,421,0
9,18,10,368,421,0
4,13,39,390,447,1
4,13,39,390,447,1
0,7,13,273,353,0
0,7,13,273,353,0
3,8,12,364,336,1
3,8,12,364,336,1
18,2,23,605,645,1
18,2,23,605,645,1
3,7,25,327,412,1
3,7,25,327,412,1
4,5,13,297,353,0
4,5,13,297,353,0
5,6,10,327,380,1
5,6,10,327,380,1
4,15,4,293,418,0
4,15,4,293,418,0
7,16,19,321,431,0
7,16,19,321,431,0
15,14,24,371,470,1
15,14,24,371,470,1
10,7,14,451,547,1
10,7,14,451,547,1
2,16,18,256,248,0
2,16,18,256,248,0
3,15,18,289,331,1
3,15,18,289,331,1
7,4,21,497,538,1
7,4,21,497,538,1
14,5,11,373,514,0
14,5,11,373,514,0
4,9,26,371,433,1
4,9,26,371,433,1
6,11,13,340,393,1
6,11,13,340,393,1
4,11,12,318,347,0
4,11,12,318,347,0
8,14,14,368,459,1
8,14,14,368,459,1
7,14,17,299,329,0
7,14,17,299,329,0
3,15,21,297,405,0
3,15,21,297,405,0
1,16,15,214,258,0
1,16,15,214,258,0
4,9,21,341,419,1
4,9,21,341,419,1
8,3,17,483,563,1
8,3,17,483,563,1
4,10,14,311,402,0
4,10,14,311,402,0
6,4,14,379,409,1
6,4,14,379,409,1
1,9,18,337,382,1
1,9,18,337,382,1
10,6,13,495,562,1
10,6,13,495,562,1
10,10,16,418,519,1
10,10,16,418,519,1
7,11,8,372,466,0
7,11,8,372,466,0
0,4,13,245,315,0
0,4,13,245,315,0
15,11,37,410,488,1
15,11,37,410,488,1
5,7,15,378,368,1
5,7,15,378,368,1
3,8,13,278,341,0
3,8,13,278,341,0
0,13,14,200,229,0
0,13,14,200,229,0
10,9,29,430,579,1
10,9,29,430,579,1
1,13,21,247,322,0
1,13,21,247,322,0
0,13,12,243,288,0
0,13,12,243,288,0
1,3,5,314,281,1
1,3,5,314,281,1
12,13,17,361,431,0
12,13,17,361,431,0
3,9,18,337,330,1
3,9,18,337,330,1
3,10,20,325,393,1
3,10,20,325,393,1
11,0,14,481,528,1
11,0,14,481,528,1
2,9,4,266,257,0
2,9,4,266,257,0
9,12,8,345,482,0
9,12,8,345,482,0
2,8,18,323,318,1
2,8,18,323,318,1
3,3,11,303,405,1
3,3,11,303,405,1
14,7,20,376,549,0
14,7,20,376,549,0
6,12,17,325,397,0
6,12,17,325,397,0
4,6,14,398,461,0
4,6,14,398,461,0
7,5,15,449,466,1
7,5,15,449,466,1
17,4,26,470,637,1
17,4,26,470,637,1
9,11,16,353,391,0
9,11,16,353,391,0
3,6,18,334,347,1
3,6,18,334,347,1
2,11,6,200,192,0
2,11,6,200,192,0
10,13,26,399,524,0
10,13,26,399,524,0
9,18,23,319,419,0
9,18,23,319,419,0
3,4,12,325,381,1
3,4,12,325,381,1
10,7,11,379,556,0
10,7,11,379,556,0
10,13,12,414,532,0
10,13,12,414,532,0
4,25,19,274,289,0
4,25,19,274,289,0
1,8,10,300,347,1
1,8,10,300,347,1
2,8,5,287,320,0
2,8,5,287,320,0
1,9,2,185,172,0
1,9,2,185,172,0
2,12,4,240,274,0
2,12,4,240,274,0
6,10,11,346,279,1
6,10,11,346,279,1
4,11,19,270,295,0
4,11,19,270,295,0
11,13,11,371,459,0
11,13,11,371,459,0
10,11,18,373,403,1
10,11,18,373,403,1
1,11,13,281,346,0
1,11,13,281,346,0
2,15,1,181,128,0
2,15,1,181,128,0
6,7,12,349,325,1
6,7,12,349,325,1
9,8,22,410,516,0
9,8,22,410,516,0
4,4,18,406,404,1
4,4,18,406,404,1
9,11,9,294,309,0
9,11,9,294,309,0
6,5,16,326,389,1
6,5,16,326,389,1
6,8,20,293,259,1
6,8,20,293,259,1
6,5,13,439,355,1
6,5,13,439,355,1
1,7,2,222,221,0
1,7,2,222,221,0
6,15,4,366,443,0
6,15,4,366,443,0
2,10,12,281,353,0
2,10,12,281,353,0
6,12,16,308,356,0
6,12,16,308,356,0
6,6,20,354,408,1
6,6,20,354,408,1
13,3,13,393,370,1
13,3,13,393,370,1
3,8,19,355,340,1
3,8,19,355,340,1
2,14,22,366,418,1
2,14,22,366,418,1
4,17,27,277,397,0
4,17,27,277,397,0
6,8,8,272,336,0
6,8,8,272,336,0
6,3,18,390,347,1
6,3,18,390,347,1
5,9,8,328,343,0
5,9,8,328,343,0
5,4,20,436,567,1
5,4,20,436,567,1
3,14,19,236,306,0
3,14,19,236,306,0
1,12,20,352,407,1
1,12,20,352,407,1
2,7,14,244,270,0
2,7,14,244,270,0
5,9,12,253,344,0
5,9,12,253,344,0
6,9,9,324,328,0
6,9,9,324,328,0
2,14,22,289,336,0
2,14,22,289,336,0
7,15,3,268,259,0
7,15,3,268,259,0
4,10,10,343,363,1
4,10,10,343,363,1
11,2,12,576,643,1
11,2,12,576,643,1
14,4,18,571,669,1
14,4,18,571,669,1
4,7,15,234,321,0
4,7,15,234,321,0
12,5,21,435,455,1
12,5,21,435,455,1
7,3,13,434,444,1
7,3,13,434,444,1
3,3,19,286,339,1
3,3,19,286,339,1
1,13,4,159,155,0
1,13,4,159,155,0
8,4,17,361,370,1
8,4,17,361,370,1
7,5,13,430,514,1
7,5,13,430,514,1
6,12,25,359,436,1
6,12,25,359,436,1
9,10,19,441,488,1
9,10,19,441,488,1
2,18,16,174,159,0
2,18,16,174,159,0
3,11,15,309,383,0
3,11,15,309,383,0
3,4,15,406,379,1
3,4,15,406,379,1
5,5,8,326,282,1
5,5,8,326,282,1
2,12,20,300,373,0
2,12,20,300,373,0
18,11,20,476,611,0
18,11,20,476,611,0
10,12,10,385,448,0
10,12,10,385,448,0
5,6,18,429,404,1
5,6,18,429,404,1
6,10,14,236,312,0
6,10,14,236,312,0
3,7,15,284,332,1
3,7,15,284,332,1
4,12,9,380,333,1
4,12,9,380,333,1
2,8,13,276,389,0
2,8,13,276,389,0
7,4,32,407,614,1
7,4,32,407,614,1
6,15,32,374,447,1
6,15,32,374,447,1
1,9,10,224,251,0
1,9,10,224,251,0
2,12,18,302,334,1
2,12,18,302,334,1
2,12,9,269,299,0
2,12,9,269,299,0
5,3,28,399,433,1
5,3,28,399,433,1
4,11,14,320,434,0
4,11,14,320,434,0
13,2,15,449,551,1
13,2,15,449,551,1
3,11,7,231,244,0
3,11,7,231,244,0
2,10,7,277,313,0
2,10,7,277,313,0
8,2,12,501,552,1
8,2,12,501,552,1
7,9,18,401,386,1
7,9,18,401,386,1
2,14,2,166,145,0
2,14,2,166,145,0
4,8,18,388,467,1
4,8,18,388,467,1
7,12,24,365,374,1
7,12,24,365,374,1
1,6,9,243,297,0
1,6,9,243,297,0
7,8,26,435,578,1
7,8,26,435,578,1
2,8,37,311,409,1
2,8,37,311,409,1
7,5,21,436,630,1
7,5,21,436,630,1
2,7,5,191,182,0
2,7,5,191,182,0
3,10,20,289,334,0
3,10,20,289,334,0
6,0,12,422,442,1
6,0,12,422,442,1
17,11,16,394,547,0
17,11,16,394,547,0
15,4,13,468,558,1
15,4,13,468,558,1
0,13,8,193,198,0
0,13,8,193,198,0
5,8,23,290,331,0
5,8,23,290,331,0
5,0,17,464,417,1
5,0,17,464,417,1
12,10,24,402,584,0
12,10,24,402,584,0
9,9,26,452,529,1
9,9,26,452,529,1
8,7,24,414,476,1
8,7,24,414,476,1
5,2,4,302,285,0
5,2,4,302,285,0
13,13,26,413,559,0
13,13,26,413,559,0
1,17,4,233,226,0
1,17,4,233,226,0
9,8,22,434,571,1
9,8,22,434,571,1
8,4,15,454,444,1
8,4,15,454,444,1
13,6,17,471,560,1
13,6,17,471,560,1
9,9,17,401,433,1
9,9,17,401,433,1
7,11,5,333,434,0
7,11,5,333,434,0
6,12,10,279,308,0
6,12,10,279,308,0
1,8,6,254,262,0
1,8,6,254,262,0
5,6,12,419,363,1
5,6,12,419,363,1
11,5,13,395,583,0
11,5,13,395,583,0
28,5,9,597,739,1
28,5,9,597,739,1
6,4,10,372,393,1
6,4,10,372,393,1
3,14,17,352,400,1
3,14,17,352,400,1
4,10,21,418,467,0
4,10,21,418,467,0
3,9,13,275,323,0
3,9,13,275,323,0
9,4,23,505,577,1
9,4,23,505,577,1
5,6,26,413,548,1
5,6,26,413,548,1
6,12,23,290,391,0
6,12,23,290,391,0
5,11,9,318,361,0
5,11,9,318,361,0
6,5,20,425,464,1
6,5,20,425,464,1
3,11,15,297,340,0
3,11,15,297,340,0
6,7,21,387,469,1
6,7,21,387,469,1
