10,10,1.000000
10,15,1.000000
10,2,0.833333
10,66,0.833333
10,42,0.818182
10,23,0.800000
10,79,0.777778
10,77,0.769231
10,94,0.750000
10,98,0.733333
10,22,0.714286
10,12,0.666667
10,5,0.666667
10,1,0.666667
10,106,0.666667
10,50,0.666667
10,72,0.666667
10,40,0.666667
10,93,0.666667
38,38,0.633333
10,31,0.600000
10,83,0.583333
10,91,0.571429
10,97,0.562500
10,18,0.555556
10,44,0.555556
38,8,0.555556
10,100,0.545455
10,35,0.545455
10,0,0.545455
10,80,0.538462
10,53,0.538462
10,104,0.538462
10,52,0.500000
10,81,0.500000
10,75,0.500000
10,20,0.500000
10,13,0.500000
10,88,0.500000
10,28,0.500000
10,7,0.500000
10,63,0.500000
10,6,0.500000
10,43,0.500000
10,54,0.500000
10,89,0.500000
38,105,0.472222
10,76,0.466667
10,90,0.466667
10,109,0.461538
10,84,0.454545
271,21,0.446254
10,103,0.444444
10,71,0.437500
10,45,0.434783
10,3,0.428571
10,29,0.428571
10,57,0.428571
10,11,0.428571
10,16,0.428571
10,55,0.428571
10,73,0.416667
38,27,0.416667
10,87,0.416667
38,25,0.413793
10,78,0.411765
10,46,0.411765
10,108,0.409091
10,49,0.400000
10,48,0.400000
10,95,0.400000
38,64,0.400000
10,92,0.400000
10,96,0.384615
10,107,0.375000
10,37,0.375000
38,82,0.370370
38,68,0.366667
10,58,0.363636
10,41,0.352941
10,101,0.333333
10,24,0.333333
10,14,0.333333
10,32,0.333333
10,99,0.333333
10,86,0.312500
10,65,0.307692
10,61,0.307692
10,4,0.285714
10,60,0.285714
10,34,0.266667
10,62,0.250000
10,36,0.250000
10,19,0.250000
10,17,0.250000
10,56,0.250000
10,74,0.222222
10,70,0.222222
10,85,0.214286
10,33,0.214286
10,9,0.208333
10,59,0.166667
10,30,0.166667
10,51,0.166667
10,39,0.166667
10,47,0.000000
10,69,0.000000
10,67,0.000000
10,26,0.000000
10,102,0.000000
