10,49,1.000000
10,95,0.916667
10,100,0.857143
10,17,0.833333
10,108,0.769231
10,0,0.750000
10,23,0.750000
10,97,0.750000
10,98,0.750000
10,60,0.700000
10,103,0.666667
10,11,0.666667
38,27,0.666667
10,7,0.666667
10,32,0.666667
10,74,0.666667
10,48,0.666667
38,76,0.658537
10,84,0.642857
10,69,0.636364
10,104,0.600000
10,83,0.600000
10,94,0.600000
10,53,0.600000
38,18,0.586207
10,73,0.583333
10,77,0.583333
10,21,0.571429
10,65,0.565217
10,59,0.555556
10,39,0.555556
10,70,0.550000
10,78,0.550000
10,37,0.545455
10,107,0.545455
38,64,0.538462
10,2,0.529412
10,109,0.526316
38,85,0.526316
38,45,0.516129
10,28,0.500000
10,42,0.500000
10,43,0.500000
10,19,0.500000
10,71,0.500000
10,55,0.500000
10,79,0.500000
10,106,0.500000
10,30,0.500000
10,102,0.500000
10,58,0.500000
10,96,0.500000
10,13,0.500000
10,34,0.500000
10,90,0.500000
10,86,0.500000
271,91,0.485095
38,46,0.481481
10,41,0.476190
38,8,0.473684
10,81,0.458333
38,3,0.454545
10,1,0.454545
10,5,0.454545
10,20,0.450000
10,88,0.444444
38,68,0.442308
10,72,0.421053
10,25,0.416667
10,38,0.409091
10,40,0.400000
10,14,0.400000
10,9,0.391304
10,93,0.375000
10,35,0.368421
10,57,0.352941
10,33,0.347826
10,62,0.333333
10,16,0.333333
10,61,0.333333
10,44,0.333333
10,4,0.333333
10,26,0.333333
10,101,0.333333
10,66,0.333333
10,105,0.333333
10,6,0.333333
10,50,0.333333
10,29,0.333333
10,89,0.333333
10,80,0.333333
38,82,0.322581
10,92,0.294118
10,22,0.285714
10,51,0.285714
10,87,0.277778
10,56,0.250000
10,12,0.250000
10,99,0.250000
10,31,0.230769
10,54,0.200000
10,24,0.166667
10,36,0.142857
10,63,0.000000
10,75,0.000000
10,47,0.000000
10,52,0.000000
10,15,0.000000
10,67,0.000000
10,10,0.000000
