3,47,1.000000
4,44,1.000000
6,89,1.000000
4,62,1.000000
7,43,0.857143
6,23,0.833333
16,98,0.812500
5,63,0.800000
15,57,0.800000
5,19,0.800000
5,83,0.800000
21,9,0.761905
4,75,0.750000
8,67,0.750000
12,88,0.750000
8,30,0.750000
4,36,0.750000
11,33,0.727273
25,18,0.720000
14,81,0.714286
10,100,0.700000
10,48,0.700000
19,38,0.684211
37,105,0.675676
3,94,0.666667
6,95,0.666667
9,0,0.666667
9,31,0.666667
22,78,0.636364
8,86,0.625000
18,109,0.611111
18,41,0.611111
5,79,0.600000
10,72,0.600000
5,12,0.600000
10,56,0.600000
5,50,0.600000
34,8,0.588235
12,97,0.583333
12,1,0.583333
12,2,0.583333
7,13,0.571429
14,42,0.571429
14,99,0.571429
7,24,0.571429
7,17,0.571429
39,85,0.564103
16,61,0.562500
18,70,0.555556
11,25,0.545455
11,90,0.545455
15,39,0.533333
327,51,0.532110
6,10,0.500000
18,82,0.500000
8,22,0.500000
16,106,0.500000
2,7,0.500000
16,107,0.500000
4,28,0.500000
10,74,0.500000
22,87,0.500000
4,102,0.500000
12,5,0.500000
20,64,0.500000
18,108,0.500000
18,96,0.500000
6,14,0.500000
38,68,0.500000
4,69,0.500000
6,49,0.500000
25,84,0.480000
25,45,0.480000
21,35,0.476190
19,73,0.473684
17,65,0.470588
13,32,0.461538
13,60,0.461538
13,11,0.461538
11,53,0.454545
20,46,0.450000
9,52,0.444444
7,26,0.428571
26,76,0.423077
17,80,0.411765
15,20,0.400000
5,54,0.400000
10,29,0.400000
35,27,0.400000
11,40,0.363636
11,93,0.363636
21,4,0.333333
3,103,0.333333
3,55,0.333333
3,6,0.333333
13,3,0.307692
14,91,0.285714
7,66,0.285714
8,101,0.250000
4,16,0.250000
4,58,0.250000
9,59,0.222222
9,104,0.222222
5,71,0.200000
5,37,0.200000
11,34,0.181818
6,21,0.166667
7,77,0.142857
6,92,0.000000
3,15,0.000000
