1,10,1.000000
3,49,1.000000
1,102,1.000000
2,28,1.000000
4,94,0.750000
8,2,0.750000
8,42,0.750000
3,67,0.666667
3,103,0.666667
3,31,0.666667
9,97,0.666667
14,18,0.642857
11,65,0.636364
16,82,0.625000
8,0,0.625000
5,83,0.600000
5,69,0.600000
5,77,0.600000
5,12,0.600000
12,98,0.583333
14,107,0.571429
7,61,0.571429
9,80,0.555556
26,85,0.538462
13,53,0.538462
13,73,0.538462
19,41,0.526316
2,71,0.500000
4,14,0.500000
2,7,0.500000
0,6,0.500000
4,55,0.500000
2,21,0.500000
14,70,0.500000
2,104,0.500000
12,35,0.500000
6,48,0.500000
6,108,0.500000
6,23,0.500000
6,39,0.500000
23,64,0.478261
13,4,0.461538
13,72,0.461538
13,81,0.461538
9,17,0.444444
9,99,0.444444
9,51,0.444444
9,59,0.444444
9,100,0.444444
7,86,0.428571
7,93,0.428571
7,44,0.428571
21,87,0.428571
232,52,0.409483
27,27,0.407407
5,88,0.400000
5,101,0.400000
5,30,0.400000
25,45,0.400000
5,33,0.400000
5,13,0.400000
28,8,0.392857
31,68,0.387097
16,84,0.375000
22,76,0.363636
12,34,0.333333
12,32,0.333333
6,79,0.333333
6,57,0.333333
6,25,0.333333
3,24,0.333333
6,58,0.333333
12,78,0.333333
18,105,0.333333
3,40,0.333333
10,74,0.300000
7,20,0.285714
7,11,0.285714
11,50,0.272727
11,46,0.272727
11,109,0.272727
4,95,0.250000
20,96,0.250000
16,9,0.250000
4,43,0.250000
4,15,0.250000
4,5,0.250000
4,37,0.250000
8,60,0.250000
13,38,0.230769
9,3,0.222222
5,16,0.200000
5,19,0.200000
5,89,0.200000
5,66,0.200000
6,106,0.166667
7,36,0.142857
9,54,0.111111
9,92,0.111111
2,91,0.000000
3,56,0.000000
4,47,0.000000
3,90,0.000000
4,63,0.000000
5,29,0.000000
3,26,0.000000
2,62,0.000000
1,22,0.000000
2,1,0.000000
5,75,0.000000
