10,102,0.750000
10,16,0.750000
10,93,0.750000
10,77,0.750000
10,24,0.692308
10,81,0.687500
10,28,0.666667
10,71,0.666667
10,48,0.666667
10,21,0.666667
10,37,0.666667
10,84,0.647059
10,20,0.636364
10,0,0.625000
38,78,0.600000
10,94,0.600000
10,109,0.600000
10,51,0.600000
10,22,0.590909
38,41,0.589744
10,83,0.588235
10,58,0.583333
10,57,0.578947
10,19,0.571429
10,49,0.571429
10,56,0.571429
10,103,0.562500
10,98,0.562500
38,46,0.538462
10,106,0.538462
38,97,0.538462
10,74,0.538462
38,42,0.535714
10,11,0.529412
38,38,0.527778
38,18,0.526316
38,76,0.525000
38,3,0.508197
10,39,0.500000
38,9,0.500000
10,75,0.500000
38,8,0.500000
10,90,0.500000
10,61,0.500000
10,60,0.500000
10,54,0.500000
38,70,0.500000
38,53,0.500000
10,10,0.500000
10,101,0.500000
10,69,0.500000
38,45,0.490566
10,108,0.470588
271,50,0.470226
38,27,0.465517
38,64,0.461538
10,96,0.461538
10,34,0.458333
10,88,0.454545
10,100,0.454545
10,43,0.450000
10,31,0.444444
10,14,0.444444
38,32,0.441176
10,65,0.440000
10,25,0.434783
10,73,0.434783
10,4,0.434783
38,68,0.431373
10,66,0.428571
38,105,0.428571
10,29,0.428571
10,5,0.428571
10,86,0.421053
10,79,0.416667
10,23,0.416667
38,85,0.403846
10,1,0.400000
10,95,0.400000
10,99,0.380952
10,92,0.375000
38,107,0.370370
10,72,0.368421
10,2,0.357143
38,33,0.346154
38,35,0.343750
38,87,0.333333
10,6,0.333333
10,55,0.333333
10,40,0.333333
10,30,0.333333
10,91,0.333333
10,104,0.272727
10,52,0.272727
10,59,0.250000
10,47,0.250000
10,26,0.250000
10,67,0.250000
10,44,0.214286
10,80,0.200000
10,7,0.200000
38,82,0.192308
10,36,0.166667
10,63,0.166667
10,12,0.142857
10,15,0.000000
10,13,0.000000
10,17,0.000000
10,89,0.000000
10,62,0.000000
