15,31,0.866667
7,66,0.857143
19,103,0.789474
14,69,0.785714
9,37,0.777778
28,95,0.750000
20,77,0.750000
19,94,0.736842
22,0,0.727273
7,10,0.714286
7,28,0.714286
59,98,0.694915
26,48,0.692308
22,2,0.681818
22,17,0.681818
3,15,0.666667
6,89,0.666667
15,21,0.666667
47,18,0.659574
35,61,0.657143
52,107,0.653846
43,33,0.651163
51,25,0.647059
14,63,0.642857
36,46,0.638889
27,97,0.629630
43,70,0.627907
32,93,0.625000
31,42,0.612903
18,83,0.611111
33,108,0.606061
20,100,0.600000
15,23,0.600000
10,51,0.600000
5,6,0.600000
20,58,0.600000
137,8,0.598540
39,80,0.589744
12,5,0.583333
24,14,0.583333
79,64,0.582278
79,34,0.582278
57,3,0.578947
54,109,0.574074
32,32,0.562500
41,81,0.560976
25,71,0.560000
34,57,0.558824
36,88,0.555556
83,45,0.554217
47,96,0.553191
11,62,0.545455
11,55,0.545455
24,104,0.541667
867,72,0.540946
26,74,0.538462
82,85,0.536585
15,106,0.533333
75,38,0.533333
62,41,0.532258
17,56,0.529412
72,82,0.527778
21,99,0.523810
21,20,0.523810
25,16,0.520000
83,105,0.518072
33,11,0.515152
43,86,0.511628
47,9,0.510638
28,40,0.500000
48,4,0.500000
16,22,0.500000
36,73,0.500000
4,102,0.500000
16,49,0.500000
4,75,0.500000
61,84,0.491803
39,87,0.487179
17,13,0.470588
32,1,0.468750
47,65,0.468085
60,76,0.466667
39,53,0.461538
13,52,0.461538
65,27,0.461538
46,78,0.456522
31,60,0.451613
131,68,0.450382
9,26,0.444444
16,43,0.437500
16,39,0.437500
28,90,0.428571
19,91,0.421053
58,35,0.413793
17,59,0.411765
17,12,0.411765
22,79,0.409091
18,19,0.388889
29,24,0.379310
19,50,0.368421
20,29,0.350000
6,54,0.333333
33,44,0.333333
10,47,0.300000
28,101,0.285714
14,7,0.285714
18,30,0.277778
11,67,0.272727
23,92,0.260870
5,36,0.200000
