7,31,0.857143
6,63,0.833333
6,103,0.833333
15,33,0.800000
4,7,0.750000
16,99,0.750000
6,66,0.666667
6,17,0.666667
9,43,0.666667
11,39,0.636364
27,105,0.629630
24,98,0.625000
8,54,0.625000
29,97,0.620690
31,18,0.612903
18,93,0.611111
28,109,0.607143
33,84,0.606061
15,29,0.600000
10,91,0.600000
17,46,0.588235
40,45,0.575000
7,55,0.571429
9,23,0.555556
9,40,0.555556
9,48,0.555556
18,96,0.555556
11,101,0.545455
11,86,0.545455
11,49,0.545455
11,83,0.545455
24,72,0.541667
24,78,0.541667
13,11,0.538462
13,21,0.538462
15,77,0.533333
30,64,0.533333
30,107,0.533333
19,81,0.526316
51,8,0.509804
4,6,0.500000
6,102,0.500000
22,20,0.500000
8,74,0.500000
10,1,0.500000
4,71,0.500000
8,0,0.500000
12,90,0.500000
14,25,0.500000
26,87,0.500000
8,37,0.500000
18,61,0.500000
2,52,0.500000
24,53,0.500000
6,13,0.500000
33,3,0.484848
27,65,0.481481
418,104,0.476077
17,79,0.470588
15,42,0.466667
58,68,0.465517
24,38,0.458333
11,106,0.454545
33,85,0.454545
9,100,0.444444
9,58,0.444444
9,10,0.444444
14,92,0.428571
14,88,0.428571
21,70,0.428571
14,108,0.428571
19,73,0.421053
19,32,0.421053
37,76,0.405405
10,95,0.400000
5,19,0.400000
10,14,0.400000
5,28,0.400000
19,4,0.368421
19,35,0.368421
44,27,0.363636
33,41,0.363636
11,5,0.363636
14,2,0.357143
17,56,0.352941
3,75,0.333333
9,16,0.333333
12,24,0.333333
6,94,0.333333
6,47,0.333333
15,22,0.333333
3,12,0.333333
22,57,0.318182
19,34,0.315789
10,59,0.300000
24,9,0.291667
14,80,0.285714
7,60,0.285714
11,50,0.272727
23,82,0.260870
4,62,0.250000
8,44,0.250000
9,51,0.222222
5,36,0.200000
10,67,0.200000
6,89,0.166667
8,69,0.125000
7,30,0.000000
4,26,0.000000
4,15,0.000000
