25,58,0.680000
79,18,0.620253
26,71,0.615385
72,108,0.611111
23,23,0.608696
45,83,0.600000
40,104,0.575000
14,94,0.571429
90,34,0.566667
60,53,0.566667
16,89,0.562500
43,14,0.558140
18,69,0.555556
83,72,0.554217
69,109,0.550725
31,5,0.548387
97,84,0.546392
220,8,0.545455
33,40,0.545455
70,98,0.542857
76,87,0.539474
54,20,0.537037
28,99,0.535714
82,78,0.524390
21,55,0.523810
21,54,0.523810
44,44,0.522727
23,30,0.521739
75,107,0.520000
50,80,0.520000
135,85,0.518519
31,31,0.516129
31,91,0.516129
33,22,0.515152
123,38,0.512195
108,65,0.509259
67,86,0.507463
22,43,0.500000
32,66,0.500000
30,90,0.500000
28,13,0.500000
104,81,0.500000
143,9,0.496503
53,50,0.490566
43,48,0.488372
166,27,0.487952
41,95,0.487805
62,61,0.483871
153,68,0.483660
27,24,0.481481
25,51,0.480000
23,103,0.478261
1517,45,0.477917
67,11,0.477612
57,74,0.473684
152,105,0.473684
36,88,0.472222
45,0,0.466667
45,19,0.466667
58,42,0.465517
41,16,0.463415
52,93,0.461538
76,46,0.460526
72,32,0.458333
81,73,0.456790
123,76,0.455285
131,64,0.450382
40,56,0.450000
27,26,0.444444
18,47,0.444444
118,41,0.440678
57,57,0.438596
89,33,0.438202
39,2,0.435897
23,49,0.434783
23,21,0.434783
37,79,0.432432
170,3,0.429412
119,96,0.428571
75,17,0.426667
26,77,0.423077
95,82,0.421053
62,29,0.419355
62,97,0.419355
99,35,0.414141
87,25,0.413793
92,4,0.413043
34,59,0.411765
42,101,0.404762
30,92,0.400000
20,7,0.400000
25,52,0.400000
23,37,0.391304
36,60,0.388889
44,106,0.386364
21,63,0.380952
11,6,0.363636
11,102,0.363636
25,100,0.360000
28,39,0.357143
9,28,0.333333
19,12,0.315789
78,70,0.307692
23,67,0.304348
14,10,0.285714
15,62,0.266667
8,15,0.250000
5,36,0.200000
15,75,0.200000
30,1,0.166667
