10,94,0.777778
10,71,0.750000
38,77,0.714286
10,66,0.687500
10,26,0.666667
38,48,0.666667
10,36,0.666667
38,57,0.657143
38,107,0.638889
38,108,0.638889
10,103,0.625000
10,10,0.625000
10,12,0.615385
10,58,0.615385
10,14,0.611111
38,98,0.600000
10,63,0.600000
10,62,0.600000
10,89,0.583333
10,83,0.571429
38,42,0.568966
85,38,0.566265
10,0,0.565217
10,99,0.565217
85,3,0.560000
10,39,0.560000
38,109,0.558140
10,5,0.555556
38,11,0.555556
10,104,0.555556
38,72,0.553191
85,41,0.544118
85,18,0.544118
10,2,0.541667
85,27,0.535714
38,78,0.528302
85,81,0.526316
38,97,0.523810
38,46,0.521739
10,40,0.520000
38,95,0.518519
85,8,0.518182
38,65,0.517857
38,106,0.516129
38,34,0.510204
85,85,0.504587
10,91,0.500000
38,29,0.500000
10,75,0.500000
10,28,0.500000
10,55,0.500000
10,51,0.500000
10,43,0.500000
10,102,0.500000
271,96,0.491081
38,17,0.481481
10,37,0.478261
10,101,0.476190
38,53,0.473684
10,74,0.470588
85,35,0.470588
38,84,0.468085
85,68,0.466667
10,31,0.466667
38,61,0.465116
38,22,0.464286
38,70,0.464286
38,86,0.464286
10,54,0.461538
10,50,0.461538
38,33,0.461538
10,47,0.461538
38,32,0.461538
38,20,0.460000
10,92,0.450000
85,87,0.449275
38,9,0.448276
38,82,0.448276
85,64,0.445946
10,13,0.444444
85,105,0.444444
10,67,0.444444
38,88,0.434783
85,45,0.428571
38,56,0.423077
10,1,0.421053
85,76,0.416667
38,73,0.412698
10,24,0.411765
38,4,0.400000
38,25,0.394737
38,60,0.387097
10,21,0.384615
38,80,0.382353
10,100,0.375000
10,90,0.375000
10,6,0.375000
10,30,0.375000
10,69,0.375000
38,93,0.351351
38,16,0.344828
10,59,0.333333
10,49,0.333333
38,44,0.333333
10,79,0.280000
10,19,0.250000
10,15,0.250000
10,52,0.250000
10,23,0.250000
10,7,0.000000
