3,94,1.000000
2,66,1.000000
4,43,1.000000
3,71,1.000000
6,59,0.833333
23,11,0.826087
14,53,0.785714
14,34,0.785714
9,0,0.777778
8,106,0.750000
15,98,0.733333
30,65,0.733333
11,46,0.727273
11,13,0.727273
7,61,0.714286
7,67,0.714286
31,41,0.709677
33,38,0.696970
19,108,0.684211
22,70,0.681818
9,63,0.666667
6,1,0.666667
3,77,0.666667
6,7,0.666667
50,8,0.660000
32,9,0.656250
11,104,0.636364
8,36,0.625000
34,27,0.617647
13,74,0.615385
41,68,0.609756
15,56,0.600000
17,14,0.588235
12,101,0.583333
19,87,0.578947
14,97,0.571429
7,100,0.571429
7,37,0.571429
14,88,0.571429
14,29,0.571429
16,18,0.562500
41,85,0.560976
25,96,0.560000
27,32,0.555556
18,109,0.555556
9,91,0.555556
13,95,0.538462
26,84,0.538462
384,39,0.536458
15,51,0.533333
17,48,0.529412
25,82,0.520000
12,50,0.500000
4,2,0.500000
20,80,0.500000
18,83,0.500000
4,47,0.500000
2,103,0.500000
4,23,0.500000
6,52,0.500000
10,78,0.500000
28,76,0.500000
2,62,0.500000
43,105,0.488372
21,33,0.476190
19,42,0.473684
36,3,0.472222
13,57,0.461538
37,64,0.459459
11,93,0.454545
9,99,0.444444
27,81,0.444444
16,72,0.437500
23,17,0.434783
7,58,0.428571
21,4,0.428571
7,12,0.428571
12,73,0.416667
12,60,0.416667
17,86,0.411765
10,16,0.400000
5,31,0.400000
5,22,0.400000
15,40,0.400000
15,107,0.400000
10,90,0.400000
8,54,0.375000
28,45,0.357143
31,35,0.354839
12,44,0.333333
3,89,0.333333
6,55,0.333333
12,92,0.333333
15,79,0.333333
3,75,0.333333
15,25,0.333333
3,5,0.333333
6,10,0.333333
10,24,0.300000
7,19,0.285714
4,15,0.250000
4,49,0.250000
5,30,0.200000
5,26,0.200000
6,21,0.166667
7,20,0.142857
2,6,0.000000
4,28,0.000000
2,102,0.000000
1,69,0.000000
