3,60,1.000000
1,37,1.000000
7,13,0.857143
6,22,0.833333
24,84,0.791667
14,72,0.785714
18,42,0.777778
8,93,0.750000
4,43,0.750000
11,83,0.727273
13,87,0.692308
3,90,0.666667
9,2,0.666667
6,1,0.666667
3,55,0.666667
3,6,0.666667
9,77,0.666667
12,82,0.666667
3,31,0.666667
3,0,0.666667
11,108,0.636364
11,91,0.636364
11,44,0.636364
16,18,0.625000
16,35,0.625000
26,27,0.615385
23,73,0.608696
5,100,0.600000
5,52,0.600000
20,38,0.600000
10,26,0.600000
30,41,0.566667
16,98,0.562500
18,45,0.555556
20,29,0.550000
11,24,0.545455
11,101,0.545455
11,20,0.545455
15,109,0.533333
17,48,0.529412
21,53,0.523810
8,86,0.500000
2,15,0.500000
10,107,0.500000
0,7,0.500000
26,9,0.500000
0,102,0.500000
2,36,0.500000
2,28,0.500000
38,3,0.500000
10,50,0.500000
4,51,0.500000
4,66,0.500000
18,65,0.500000
6,99,0.500000
8,94,0.500000
12,4,0.500000
4,61,0.500000
301,69,0.491694
39,68,0.461538
39,85,0.461538
42,8,0.452381
9,11,0.444444
25,76,0.440000
32,105,0.437500
32,64,0.437500
16,33,0.437500
12,78,0.416667
10,12,0.400000
15,25,0.400000
5,30,0.400000
5,103,0.400000
5,56,0.400000
5,58,0.400000
13,97,0.384615
16,70,0.375000
8,16,0.375000
8,57,0.375000
8,19,0.375000
8,80,0.375000
16,96,0.375000
11,14,0.363636
11,92,0.363636
17,81,0.352941
6,10,0.333333
3,75,0.333333
9,74,0.333333
6,71,0.333333
12,34,0.333333
3,89,0.333333
10,23,0.300000
7,88,0.285714
4,67,0.250000
4,106,0.250000
8,46,0.250000
4,40,0.250000
16,17,0.250000
20,32,0.200000
10,49,0.200000
6,95,0.166667
6,79,0.166667
7,54,0.142857
8,104,0.125000
1,47,0.000000
1,5,0.000000
2,59,0.000000
1,62,0.000000
3,63,0.000000
1,21,0.000000
1,39,0.000000
