8,15,0.750000
39,43,0.743590
33,100,0.727273
54,0,0.722222
100,98,0.700000
72,77,0.694444
96,42,0.677083
60,83,0.666667
87,108,0.666667
50,39,0.660000
31,63,0.645161
14,28,0.642857
39,37,0.641026
50,14,0.640000
109,107,0.633028
79,61,0.632911
35,71,0.628571
92,97,0.619565
67,11,0.611940
84,53,0.607143
89,87,0.606742
66,80,0.606061
129,18,0.604651
73,88,0.602740
160,109,0.600000
137,72,0.598540
111,65,0.594595
22,26,0.590909
22,5,0.590909
34,51,0.588235
97,20,0.587629
60,48,0.583333
38,13,0.578947
57,2,0.578947
226,27,0.575221
237,105,0.573840
114,46,0.570175
37,24,0.567568
103,73,0.563107
135,38,0.562963
32,103,0.562500
25,10,0.560000
9,102,0.555556
45,21,0.555556
47,22,0.553191
58,86,0.551724
40,106,0.550000
71,93,0.549296
124,81,0.548387
146,84,0.547945
220,45,0.545455
33,94,0.545455
11,7,0.545455
151,78,0.543046
2049,8,0.541728
72,17,0.541667
161,76,0.540373
28,89,0.535714
45,74,0.533333
47,19,0.531915
239,85,0.527197
40,31,0.525000
110,96,0.518182
122,4,0.516393
68,60,0.514706
35,23,0.514286
74,57,0.513514
49,99,0.510204
51,104,0.509804
67,79,0.507463
111,34,0.504505
165,3,0.503030
36,90,0.500000
56,50,0.500000
280,68,0.500000
136,82,0.500000
51,67,0.490196
41,58,0.487805
82,32,0.487805
80,29,0.487500
115,25,0.486957
74,92,0.486486
72,44,0.486111
141,41,0.482270
54,95,0.481481
27,66,0.481481
25,75,0.480000
63,101,0.476190
57,91,0.473684
159,35,0.471698
132,9,0.469697
94,33,0.468085
48,59,0.458333
179,64,0.452514
42,69,0.452381
18,55,0.444444
46,16,0.434783
42,40,0.428571
106,70,0.424528
19,49,0.421053
54,56,0.407407
25,54,0.400000
28,52,0.392857
28,30,0.392857
16,6,0.375000
28,12,0.357143
50,1,0.340000
19,47,0.315789
19,36,0.263158
12,62,0.250000
